"[word, tag]",Counts
"['electronic', 'JJ']",1
"['Y.W', 'NNP']",1
"['worked', 'VBD']",1
"['financing', 'NN']",1
"['arrangements', 'NNS']",1
"['extended', 'VBN']",1
"['advantage', 'NN']",1
"['Smart', 'NNP']",1
"['Jobs', 'NNPS']",1
"['training', 'NN']",1
"['<s>', 'Burmine']",1
"['Burmine', 'NNP']",1
"['Southern', 'NNP']",1
"['Cross', 'NNP']",1
"['59,400', 'CD']",1
"['ounces', 'NNS']",1
"['1994/95', 'CD']",1
"['<s>', 'Areas']",1
"['Areas', 'NNS']",1
"['cafeteria', 'NN']",1
"['dormitories', 'NNS']",1
"['decontamination', 'NN']",1
"['chambers', 'NNS']",1
"['clinic', 'NN']",1
"['room', 'NN']",1
"['designated', 'VBN']",1
"['emergency', 'NN']",1
"['air', 'NN']",1
"['filtering', 'NN']",1
"['heading', 'VBG']",1
"['Tallinn', 'NNP']",1
"['Estonia', 'NNP']",1
"['process', 'VB']",1
"['package', 'VB']",1
"['Moscow', 'NNP']",1
"['-01-16-96', 'CD']",1
"['2337EST', 'CD']",1
"['-01-15-96', 'CD']",1
"['2204EST', 'CD']",1
"['-01-11-96', 'CD']",1
"['2142EST', 'CD']",1
"['down', 'IN']",1
"['cool', 'JJ']",1
"['wet', 'JJ']",1
"['spring', 'NN']",1
"['thinking', 'NN']",1
"['led', 'VBD']",1
"['meshes', 'VBZ']",1
"['vision', 'NN']",1
"['future', 'NN']",1
"['Allmerica', 'NNP']",1
"['claims', 'NNS']",1
"['Milliken', 'NNP']",1
"['Carpet', 'NNP']",1
"['Industrial', 'NNP']",1
"['Risk', 'NNP']",1
"['Insurers', 'NNP']",1
"['Hartford', 'NNP']",1
"['Connecticut', 'NNP']",1
"['pool', 'NN']",1
"['<s>', 'Fiat']",1
"['Fiat', 'NNP']",1
"['Sets', 'NNPS']",1
"['Argentine', 'JJ']",1
"['Unions', 'NNS']",1
"['Buenos', 'NNPS']",1
"['Aires', 'NNPS']",1
"['Spa', 'NNP']",1
"['three-year', 'JJ']",1
"['accord', 'NN']",1
"['trade', 'NN']",1
"['contracts', 'NNS']",1
"['later', 'RBR']",1
"['<s>', 'About']",1
"['About', 'IN']",1
"['Cordoba', 'NNP']",1
"['traditional', 'JJ']",1
"['Kagga', 'NNP']",1
"['Kamma', 'NNP']",1
"['adults', 'NNS']",1
"['grew', 'VBD']",1
"['Kalahari', 'NNP']",1
"['Gemsbok', 'NNP']",1
"['preserving', 'VBG']",1
"['much', 'RB']",1
"['knowledge', 'NN']",1
"['tracking', 'NN']",1
"['brouhaha', 'NN']",1
"['erupted', 'VBD']",1
"['contributor', 'NN']",1
"['identified', 'VBN']",1
"['Cyberlane', 'NNP']",1
"['claimed', 'VBD']",1
"['visited', 'VBN']",1
"['Iomega', 'NNP']",1
"['posted', 'VBD']",1
"['figures', 'NNS']",1
"['disputed', 'VBD']",1
"['<s>', 'Investment']",1
"['Investment', 'NN']",1
"['spurred', 'VBN']",1
"['allowing', 'VBG']",1
"['deduct', 'VB']",1
"['immediately', 'RB']",1
"['full', 'JJ']",1
"['rather', 'RB']",1
"['spreading', 'VBG']",1
"['deductions', 'NNS']",1
"['passenger-car', 'NN']",1
"['Kansas', 'NNP']",1
"['City-area', 'NNP']",1
"['temporarily', 'RB']",1
"['laying', 'VBG']",1
"['2,300', 'CD']",1
"['Claycomo', 'NNP']",1
"['continues', 'VBZ']",1
"['F-Series', 'NNS']",1
"['launched', 'VBN']",1
"['preferred', 'VBD']",1
"['staying', 'NN']",1
"['-LRB-', 'San']",1
"['Fernando', 'NNP']",1
"['-RRB-', 'Valley']",1
"['our', 'PRP$']",1
"['live', 'VBP']",1
"[""'ve"", 'VBP']",1
"['nice', 'JJ']",1
"['moving', 'VBG']",1
"['northern', 'JJ']",1
"['Singapore', 'NNP']",1
"['reading', 'VBG']",1
"['making', 'NN']",1
"['M&M', 'NNP']",1
"['users', 'NNS']",1
"['survey', 'NN']",1
"['answer', 'NN']",1
"['habits', 'NNS']",1
"['Barranquilla', 'NNP']",1
"['Polar', 'NNP']",1
"['beermaker', 'NN']",1
"['hectoliters', 'NNS']",1
"['-LRB-', '26']",1
"['importing', 'VBG']",1
"['legally', 'RB']",1
"['Maracaibo', 'NNP']",1
"['<s>', 'Polar']",1
"['concentrate', 'VB']",1
"['coastal', 'JJ']",1
"['finished', 'VBN']",1
"['cities', 'NNS']",1
"['Medellin', 'NNP']",1
"['paid', 'VBN']",1
"['Powerfin', 'NNP']",1
"['<s>', 'GE']",1
"['GE', 'NNP']",1
"['acquisitions', 'NNS']",1
"['Australia', 'NNP']",1
"['include', 'VB']",1
"['polycarbonates', 'NNS']",1
"['hostage', 'NN']",1
"['searchers', 'NNS']",1
"['guerrillas', 'NNS']",1
"['Russian', 'NNP']",1
"['town', 'NN']",1
"['offer', 'VB']",1
"['dim', 'NN']",1
"['restaurants', 'NNS']",1
"['bar', 'NN']",1
"['anti-aircraft', 'JJ']",1
"['gun', 'NN']",1
"['parked', 'VBN']",1
"['camouflaged', 'JJ']",1
"['woodworking', 'NN']",1
"['metal', 'NN']",1
"['fabricating', 'VBG']",1
"['southwestern', 'JJ']",1
"['corner', 'NN']",1
"['turn', 'VB']",1
"['well-paid', 'JJ']",1
"['incentive', 'NN']",1
"['package', 'NN']",1
"['offered', 'VBD']",1
"['offer', 'NN']",1
"[""BMW's"", 'DT']",1
"['11th', 'JJ']",1
"['Japanese', 'JJ']",1
"['direct-investment', 'NN']",1
"['oil-fueled', 'JJ']",1
"['Afan', 'NNP']",1
"['supplies', 'VBZ']",1
"['Nigeria', 'NNP']",1
"['middle', 'NN']",1
"['Ogoniland', 'NNP']",1
"['Ogoni', 'NNP']",1
"['Hapeville', 'NNP']",1
"['worried', 'VBN']",1
"['traditionally', 'RB']",1
"['slow', 'JJ']",1
"['consumers', 'NNS']",1
"['representative', 'NN']",1
"['J.C.', 'NNP']",1
"['Phillips', 'NNP']",1
"['Taurus', 'NNP']",1
"['dealers', 'NNS']",1
"['ran', 'VBD']",1
"['10-hour', 'JJ']",1
"['overtime', 'NN']",1
"['shifts', 'NNS']",1
"['December', 'NNP']",1
"['shift', 'NN']",1
"['scaled', 'VBD']",1
"['back', 'RP']",1
"['routine', 'JJ']",1
"['eight-', 'JJ']",1
"['whole', 'JJ']",1
"['category', 'NN']",1
"['-LRB-', 'of']",1
"['-RRB-', 'is']",1
"[""''"", 'new']",1
"['Jim', 'NNP']",1
"['Hill', 'NNP']",1
"['<s>', 'Hill']",1
"['31-year', 'JJ']",1
"['veteran', 'NN']",1
"['Ranger', 'NNP']",1
"['Twin', 'NNP']",1
"['Cities', 'NNPS']",1
"['Mich.', 'NNP']",1
"['spirits', 'NNS']",1
"['despite', 'IN']",1
"['fewer', 'JJR']",1
"['``', 'Of']",1
"['had', 'VBN']",1
"['around', 'RB']",1
"['impresses', 'VBZ']",1
"['conscientious', 'JJ']",1
"[""''"", 'Phillips']",1
"['``', 'Not']",1
"['Not', 'RB']",1
"['3,300', 'CD']",1
"['sister', 'NN']",1
"['model', 'NN']",1
"['Sable', 'NNP']",1
"['<s>', 'Daystrom']",1
"['Daystrom', 'NNP']",1
"['Furniture', 'NNP']",1
"['unprofitable', 'JJ']",1
"['recent', 'JJ']",1
"['casual', 'JJ']",1
"['dining', 'NN']",1
"['furniture', 'NN']",1
"['claiming', 'VBG']",1
"['Chase', 'NNP']",1
"['quick', 'JJ']",1
"['dismiss', 'VB']",1
"['findings', 'NNS']",1
"['prestigious', 'JJ']",1
"['scientists', 'NNS']",1
"['University', 'NNP']",1
"['ecologist', 'NN']",1
"['Franklin', 'NNP']",1
"['favor', 'NN']",1
"['lesser-known', 'JJ']",1
"['researchers', 'NNS']",1
"['serve', 'VBP']",1
"['predilection', 'NN']",1
"['<s>', 'Every']",1
"['Every', 'DT']",1
"['cruising', 'VBG']",1
"['catalogues', 'NNS']",1
"['come', 'VBP']",1
"['particularly', 'RB']",1
"['luscious', 'JJ']",1
"['specimen', 'NNS']",1
"['described', 'VBN']",1
"['``', 'an']",1
"['alpine', 'JJ']",1
"['rock', 'NN']",1
"['-LRB-', 'like']",1
"['edelweiss', 'NN']",1
"['native', 'JJ']",1
"['Alps', 'NNP']",1
"['short', 'JJ']",1
"['habit', 'NN']",1
"['tolerate', 'VB']",1
"['perfect', 'JJ']",1
"['drainage', 'NN']",1
"['<s>', 'Owner']",1
"['Owner', 'NNP']",1
"['Henry', 'NNP']",1
"['Wong', 'NNP']",1
"['ironworks', 'JJ']",1
"['realized', 'VBD']",1
"['wanted', 'VBD']",1
"['intense', 'JJ']",1
"['desire', 'NN']",1
"['wrought', 'JJ']",1
"['iron', 'NN']",1
"['<s>', 'Pop']",1
"['Pop', 'NNP']",1
"['ammunition', 'NN']",1
"['probably', 'RB']",1
"[""'d"", 'VBD']",1
"['<s>', 'Lima']",1
"['Lima', 'NNP']",1
"['Copper', 'NNP']",1
"['inaugurated', 'VBD']",1
"['sulfuric', 'JJ']",1
"['acid', 'NN']",1
"['Ilo', 'NNP']",1
"['designed', 'VBN']",1
"['plagued', 'VBN']",1
"['smelter', 'NN']",1
"['<s>', 'Southern']",1
"['Copper', 'NN']",1
"['U.S.-based', 'JJ']",1
"['Asarco', 'NNP']",1
"['Phelps', 'NNP']",1
"['Dodge', 'NNP']",1
"['Newmont', 'NNP']",1
"['Mining', 'NNP']",1
"['commitment', 'NN']",1
"['clean', 'VB']",1
"['environment', 'NN']",1
"['<s>', 'Dole']",1
"['fog-bound', 'JJ']",1
"['Manchester', 'NNP']",1
"['challenge', 'NN']",1
"['speaker', 'NN']",1
"['addressed', 'VBD']",1
"['audiences', 'NNS']",1
"['see', 'VB']",1
"['Chamber', 'NNP']",1
"['Commerce', 'NNP']",1
"['lunch', 'NN']",1
"['Gorham', 'NNP']",1
"['P.J', 'NNP']",1
"['Noyes', 'NNP']",1
"['19', 'CD']",1
"['1991', 'CD']",1
"['dedication', 'NN']",1
"['attended', 'VBN']",1
"['Alberto', 'NNP']",1
"['Fujimori', 'NNP']",1
"['ministers', 'NNS']",1
"['congressmen', 'NNS']",1
"['<s>', 'Company']",1
"['Company', 'NN']",1
"['lawyers', 'NNS']",1
"['studies', 'NNS']",1
"['show', 'VB']",1
"['respiratory', 'NN']",1
"['illnesses', 'NNS']",1
"['population', 'NN']",1
"['emits', 'VBZ']",1
"['1,700', 'CD']",1
"['sulfur', 'NN']",1
"['dioxide', 'NN']",1
"['24', 'CD']",1
"['permissible', 'JJ']",1
"['limits', 'NNS']",1
"['Peruvians', 'NNPS']",1
"['sulfuric', 'NN']",1
"['capture', 'VB']",1
"['convert', 'VBP']",1
"['175,000', 'CD']",1
"['fully', 'RB']",1
"['tailings', 'NNS']",1
"['wWlater', 'RBR']",1
"['camp', 'NN']",1
"['try', 'VB']",1
"['further', 'RBR']",1
"['modest', 'JJ']",1
"['executives', 'NNS']",1
"['vow', 'VB']",1
"['<s>', 'These']",1
"['These', 'DT']",1
"['host', 'NN']",1
"['electric', 'JJ']",1
"['builders', 'NNS']",1
"['striving', 'VBG']",1
"['capitalize', 'VB']",1
"['rules', 'NNS']",1
"['inviting', 'VBG']",1
"['Americans', 'NNS']",1
"['enter', 'VB']",1
"['restricted', 'VBN']",1
"['agencies', 'NNS']",1
"['Ciudad', 'NNP']",1
"['Juarez', 'NNP']",1
"['fueled', 'VBN']",1
"['north', 'NN']",1
"['held', 'VBN']",1
"['disputes', 'NNS']",1
"['difficulty', 'NN']",1
"['gathering', 'VBG']",1
"['ideas', 'NNS']",1
"['tested', 'VBN']",1
"['telephone', 'NN']",1
"['Vermont', 'NNP']",1
"['gathering', 'NN']",1
"['differences', 'NNS']",1
"['full-year', 'JJ']",1
"['affected', 'VBN']",1
"['263', 'CD']",1
"['115', 'CD']",1
"['replace', 'VB']",1
"['rear', 'JJ']",1
"['door', 'NN']",1
"['latches', 'NNS']",1
"['mini-vans', 'NNS']",1
"['walked', 'VBD']",1
"['streets', 'NNS']",1
"['knocked', 'VBD']",1
"['on', 'RP']",1
"['doors', 'NNS']",1
"['working-class', 'JJ']",1
"['neighborhood', 'NN']",1
"['frame', 'NN']",1
"['hospital', 'NN']",1
"['authority', 'NN']",1
"['4.5', 'CD']",1
"['tax-exempt', 'JJ']",1
"['bonds', 'NNS']",1
"['refinance', 'VB']",1
"['LILC', 'NNP']",1
"['O', 'NNP']",1
"['Shoreham', 'NNP']",1
"['buy', 'VB']",1
"['transmission', 'NN']",1
"['Suffolk', 'NNP']",1
"['Executive', 'NNP']",1
"['Gaffney', 'NNP']",1
"['withheld', 'VBN']",1
"['endorsement', 'NN']",1
"['Legislature', 'NNP']",1
"['Gill', 'NNP']",1
"['appear', 'VB']",1
"['hearing', 'NN']",1
"['answer', 'VB']",1
"['affect', 'VB']",1
"['potential', 'JJ']",1
"['liability', 'NN']",1
"['overassessment', 'NN']",1
"['<s>', 'PING']",1
"['PING', 'NNP']",1
"['John', 'NNP']",1
"['Solheim', 'NNP']",1
"['credited', 'VBN']",1
"['ISI', 'NNP']",1
"['admitted', 'VBD']",1
"['turning', 'VBG']",1
"['15,000', 'CD']",1
"['irons', 'NNS']",1
"['northwest', 'JJS']",1
"['Phoenix', 'NNP']",1
"['57,948', 'CD']",1
"['gold', 'NN']",1
"['carbon', 'NN']",1
"['pulp', 'NN']",1
"['-LRB-', 'CIP']",1
"['CIP', 'NNP']",1
"['-RRB-', 'plant']",1
"['agreed', 'VBN']",1
"['resume', 'VB']",1
"['hoped', 'VBD']",1
"['revised', 'VBN']",1
"['2.5', 'CD']",1
"['liquefied', 'VBN']",1
"['back', 'NN']",1
"['Enterprises', 'NNPS']",1
"['splitting', 'NN']",1
"['rest', 'NN']",1
"['rocky', 'JJ']",1
"['Arabian', 'JJ']",1
"['sea', 'NN']",1
"['centerpiece', 'NN']",1
"['<s>', 'Fokker']",1
"['Fokker', 'NNP']",1
"['Klinkert', 'NNP']",1
"['Daimler', 'NNP']",1
"['grant', 'VB']",1
"['different', 'JJ']",1
"['profitable', 'JJ']",1
"['Elmo', 'NNP']",1
"['electronics', 'NN']",1
"['Services', 'NNPS']",1
"['maintenance', 'NN']",1
"['Special', 'NNP']",1
"['Products', 'NNP']",1
"['<s>', 'Following']",1
"['non-racial', 'JJ']",1
"['elections', 'NNS']",1
"['lifting', 'NN']",1
"['sanctions', 'NNS']",1
"['Rosslyn', 'NNP']",1
"['volumes', 'NNS']",1
"['domestic', 'JJ']",1
"['``', 'into']",1
"['become', 'VB']",1
"['world-competitive', 'JJ']",1
"['wherever', 'NNP']",1
"['us', 'PRP']",1
"['Moerdyk', 'NNP']",1
"['<s>', ""BMW's""]",1
"[""BMW's"", 'JJ']",1
"['19,000', 'CD']",1
"['annually', 'RB']",1
"['18,035', 'CD']",1
"[""BMW's"", 'NNP']",1
"['leather', 'NN']",1
"['upholstery', 'NN']",1
"['exported', 'VBN']",1
"['BMW', 'VB']",1
"['assembles', 'NNS']",1
"['Land', 'VBP']",1
"['Rover', 'NNP']",1
"['Westinghouse', 'NNP']",1
"['payment', 'NN']",1
"['completing', 'VBG']",1
"['cash', 'NN']",1
"['legal', 'JJ']",1
"['settlement', 'NN']",1
"['ended', 'VBD']",1
"['seven-year', 'JJ']",1
"['battle', 'NN']",1
"['2.2', 'CD']",1
"['regime', 'NN']",1
"['Ferdinand', 'NNP']",1
"['Marcos', 'NNP']",1
"['allegations', 'NNS']",1
"['paid', 'VBD']",1
"['bribes', 'NNS']",1
"['win', 'VB']",1
"['cross', 'VB']",1
"['fight', 'VBP']",1
"['breathe', 'NN']",1
"['mountainside', 'NN']",1
"['hamstrung', 'VBN']",1
"['halted', 'VBD']",1
"['unfinished', 'JJ']",1
"['amole', 'NN']",1
"['Chumash', 'NNP']",1
"['Indians', 'NNPS']",1
"['populated', 'VBN']",1
"['soap', 'NN']",1
"['glue', 'NN']",1
"['shampoo', 'NN']",1
"['marvel', 'NN']",1
"['lakeshore', 'NN']",1
"['Taylor', 'NNP']",1
"['recycling', 'NN']",1
"['transfer', 'NN']",1
"['pay', 'VBP']",1
"['refuse', 'NN']",1
"['dumped', 'VBD']",1
"['transportation', 'NN']",1
"['landfills', 'NNS']",1
"['experience', 'VB']",1
"['benefits', 'NNS']",1
"['higher', 'JJR']",1
"['cutoff', 'NN']",1
"['throughput', 'NN']",1
"['18,500', 'CD']",1
"[""''"", 'BMW']",1
"['Chris', 'NNP']",1
"['Mazda', 'NNP']",1
"['476', 'CD']",1
"['Rayong', 'NNP']",1
"['135,000', 'CD']",1
"['<s>', 'Sumitomo']",1
"['Sumitomo', 'NNP']",1
"['yen', 'NN']",1
"['revamp', 'VB']",1
"['seamless', 'JJ']",1
"['pipe', 'NN']",1
"['<s>', 'Jain']",1
"['Jain', 'NN']",1
"['quoted', 'VBN']",1
"['saying', 'VBG']",1
"['expectation', 'NN']",1
"['``', 'large']",1
"['scale', 'NN']",1
"['modernization', 'NN']",1
"[""''"", 'work']",1
"['Rourkela', 'NNP']",1
"['<s>', 'ATLANTA']",1
"['ATLANTA', 'NNP']",1
"['Doraville', 'NNP']",1
"['retool', 'VB']",1
"['revamped', 'VBD']",1
"['Pontiac', 'NNP']",1
"['Trans', 'NNP']",1
"['Sport', 'NNP']",1
"['Oldsmobile', 'NNP']",1
"['Silhouette', 'NNP']",1
"['Chevy', 'NNP']",1
"['Lumina', 'NNP']",1
"['slated', 'VBN']",1
"['<s>', 'From']",1
"['From', 'IN']",1
"['1988', 'CD']",1
"['built', 'VBD']",1
"['Cutlass', 'NNP']",1
"['Supreme', 'NNP']",1
"['<s>', 'GM']",1
"['110', 'CD']",1
"['stamping', 'NN']",1
"['shape', 'VB']",1
"['sheet', 'NN']",1
"['rooftops', 'NNS']",1
"['<s>', 'Jimmy']",1
"['Jimmy', 'NNP']",1
"['Hyde', 'NNP']",1
"['increase', 'NN']",1
"['hourly', 'JJ']",1
"['idle', 'JJ']",1
"['comparable', 'JJ']",1
"['<s>', 'All']",1
"['All', 'DT']",1
"['scrape', 'NN']",1
"['northwest', 'RB']",1
"['Pretoria', 'NN']",1
"['oldest', 'JJS']",1
"['continuous-running', 'JJ']",1
"['cymbal', 'NN']",1
"['handed', 'VBN']",1
"['keys', 'NNS']",1
"['destiny', 'NN']",1
"['Avedis', 'NNP']",1
"['Zildjian', 'NNP']",1
"['Armand', 'NNP']",1
"['74', 'CD']",1
"['spending', 'VBG']",1
"['winters', 'NNS']",1
"['daughter', 'NN']",1
"['Craigie', 'NNP']",1
"['heir', 'NN']",1
"['apparent', 'JJ']",1
"['slowly', 'RB']",1
"['instituting', 'VBG']",1
"['fronts', 'NNS']",1
"['<s>', 'Whatever']",1
"['Whatever', 'WDT']",1
"['impetus', 'NN']",1
"['decade', 'NN']",1
"['drumsticks', 'NNS']",1
"['tripled', 'VBD']",1
"['modernized', 'VBN']",1
"['stepped', 'VBD']",1
"['exports', 'NNS']",1
"['recruited', 'VBN']",1
"['talent', 'NN']",1
"['likes', 'NN']",1
"['Sara', 'NNP']",1
"['Procter', 'NNP']",1
"['Gamble', 'NNP']",1
"['<s>', 'Bristol-Myers']",1
"['Bristol-Myers', 'NNP']",1
"['breast-implant', 'JJ']",1
"['litigation', 'NN']",1
"['York-based', 'JJ']",1
"['Time', 'NNP']",1
"['Warner', 'NNP']",1
"['bypass', 'VB']",1
"['customs', 'NNS']",1
"['checks', 'NNS']",1
"['shipments', 'NNS']",1
"['editorial', 'NN']",1
"['pages', 'NNS']",1
"['satellite', 'NN']",1
"['combines', 'VBZ']",1
"['edition', 'NN']",1
"['<s>', 'Her']",1
"['Her', 'PRP$']",1
"['father', 'NN']",1
"['unsuccessful', 'JJ']",1
"['lawyer', 'NN']",1
"['mother', 'NN']",1
"['nights', 'NNS']",1
"['defense', 'NN']",1
"['sewed', 'VBD']",1
"['daughters', 'NNS']",1
"['clothing', 'NN']",1
"['Brownie', 'NNP']",1
"['ballet', 'VB']",1
"['class', 'NN']",1
"['``', 'Properly']",1
"['Properly', 'RB']",1
"['applied', 'VBN']",1
"['further', 'RB']",1
"['advance', 'VB']",1
"['Pioneer', 'NNP']",1
"['position', 'NN']",1
"['crop', 'NN']",1
"['improvement', 'NN']",1
"['Anthony', 'NNP']",1
"['Cavalieri', 'NNP']",1
"['trait', 'NN']",1
"['written', 'VBN']",1
"['<s>', 'William']",1
"['William', 'NNP']",1
"['Carvell', 'NNP']",1
"['sentencing', 'NN']",1
"['guidelines', 'NNS']",1
"['evaluating', 'VBG']",1
"['quantity', 'NN']",1
"['marijuana', 'NN']",1
"['UtiliCorp', 'NNP']",1
"['KCP&L', 'NNP']",1
"['own', 'VB']",1
"['47', 'CD']",1
"['Wolf', 'NNP']",1
"['Kan', 'NNP']",1
"['<s>', 'UtiliCorp']",1
"['goes', 'VBZ']",1
"['1917', 'CD']",1
"['Pleasant', 'NNP']",1
"['Loop', 'NN']",1
"['Unicom', 'NNP']",1
"['since', 'RB']",1
"['drawing', 'NN']",1
"['boards', 'NNS']",1
"['concept', 'NN']",1
"['received', 'VBN']",1
"['open', 'JJ']",1
"['arms', 'NNS']",1
"['opportunity', 'NN']",1
"['Walsh', 'NNP']",1
"['Prudential', 'NNP']",1
"['Center', 'NNP']",1
"['Real', 'NNP']",1
"['Estate', 'NNP']",1
"['Hall', 'NNP']",1
"['district', 'NN']",1
"['chosen', 'VBN']",1
"['<s>', 'Chicago']",1
"['ice', 'NN']",1
"['four-story', 'JJ']",1
"['heart', 'NN']",1
"['shopping', 'NN']",1
"['1.5-million', 'CD']",1
"['deductible', 'JJ']",1
"['administration', 'NN']",1
"['problem', 'NN']",1
"['upstate', 'NN']",1
"['silicone', 'NN']",1
"['fines', 'NNS']",1
"['experts', 'NNS']",1
"['Squibb', 'NNP']",1
"['208', 'CD']",1
"['breast', 'NN']",1
"['implant', 'NN']",1
"['after-tax', 'JJ']",1
"['write-off', 'NN']",1
"['women', 'NNS']",1
"['injured', 'VBN']",1
"['implants', 'NNS']",1
"['310', 'CD']",1
"['reorganizing', 'VBG']",1
"['<s>', 'Bombay']",1
"['Auto', 'NNP']",1
"['end', 'VB']",1
"['strike', 'NN']",1
"['motorcycle', 'NN']",1
"['intervention', 'NN']",1
"['minister', 'NN']",1
"['withdraw', 'VB']",1
"['strike', 'VB']",1
"['scooter', 'NN']",1
"['intervenes', 'NNS']",1
"['declare', 'VB']",1
"['lockout', 'NN']",1
"['Waluj', 'NNP']",1
"['proceed', 'VBP']",1
"['planned', 'VBN']",1
"['previous', 'JJ']",1
"['Philmotors', 'NNP']",1
"['assemble', 'VB']",1
"['Jeep', 'NNP']",1
"['Cherokees', 'NNPS']",1
"['Philippine', 'JJ']",1
"['<s>', 'Carlito']",1
"['Carlito', 'NNP']",1
"['Castrillo', 'NNP']",1
"['<s>', 'Castrillo']",1
"['Detroit-based', 'JJ']",1
"['gain', 'VB']",1
"['foothold', 'NN']",1
"['fast-growing', 'JJ']",1
"['depend', 'VB']",1
"['sales', 'JJ']",1
"['Calabarzon', 'NNP']",1
"['belt', 'NN']",1
"['south', 'NN']",1
"['Caravans', 'NNPS']",1
"['<s>', 'Lugar']",1
"['Lugar', 'NNP']",1
"['presidential', 'JJ']",1
"['candidate', 'NN']",1
"['believes', 'VBZ']",1
"['Congress', 'NNP']",1
"['over', 'RB']",1
"['renew', 'VB']",1
"['just-expired', 'JJ']",1
"['``', 'one']",1
"[""''"", 'along']",1
"['along', 'IN']",1
"['features', 'NNS']",1
"['Republican-backed', 'JJ']",1
"['bill', 'NN']",1
"['<s>', 'Q']",1
"['Q', 'NNP']",1
"['moved', 'VBN']",1
"['like', 'VB']",1
"['know', 'VB']",1
"['chapters', 'NNS']",1
"['societies', 'NNS']",1
"['someone', 'NN']",1
"['loves', 'VBZ']",1
"['particular', 'JJ']",1
"['kind', 'NN']",1
"['thing', 'NN']",1
"['roomful', 'NN']",1
"['wavelength', 'NN']",1
"['lectures', 'VBZ']",1
"['workshops', 'NNS']",1
"['demonstrations', 'NNS']",1
"['slide', 'NN']",1
"['shows', 'NNS']",1
"['<s>', 'Exports']",1
"['Exports', 'NNS']",1
"['petrochemicals', 'NNS']",1
"['orimulsion', 'NN']",1
"['boiler', 'NN']",1
"['substitute', 'NN']",1
"['remainder', 'NN']",1
"['PDVSA', 'NNP']",1
"['Giusti', 'NNP']",1
"['remarks', 'NNS']",1
"['Venezuelan-American', 'JJ']",1
"['lucrative', 'JJ']",1
"['offers', 'VBZ']",1
"['retired', 'VBD']",1
"['45', 'CD']",1
"['passed', 'VBD']",1
"['sewer', 'NN']",1
"['hometown', 'NN']",1
"['Charvat', 'NNP']",1
"['Eastern', 'NNP']",1
"['Regional', 'NNP']",1
"['Wastewater', 'NNP']",1
"['Authority', 'NNP']",1
"['Belmont', 'NNP']",1
"['found', 'VBD']",1
"['mundane', 'JJ']",1
"['harboring', 'VBG']",1
"['foul', 'JJ']",1
"['secrets', 'NNS']",1
"['<s>', 'Charvat']",1
"['arrival', 'NN']",1
"['secretly', 'RB']",1
"['side', 'NN']",1
"['river', 'NN']",1
"['fix', 'VB']",1
"['long-broken', 'JJ']",1
"['malfunctioning', 'JJ']",1
"['tried', 'VBD']",1
"['resisted', 'VBN']",1
"['trustees', 'NNS']",1
"['fired', 'VBD']",1
"['long', 'JJ']",1
"['Pollock', 'NNP']",1
"['longtime', 'JJ']",1
"['ouster', 'NN']",1
"['1964', 'CD']",1
"['1974', 'CD']",1
"['clean-water', 'NN']",1
"['required', 'VBD']",1
"['draw', 'VB']",1
"['secondary', 'JJ']",1
"['result', 'VB']",1
"['cleaner', 'JJR']",1
"['<s>', 'Pollock']",1
"['``', 'limping']",1
"['limping', 'VBG']",1
"[""''"", 'without']",1
"['pure-oxygen', 'NN']",1
"['water-discharge', 'JJ']",1
"['<s>', 'Thus']",1
"['Thus', 'RB']",1
"['upgrade', 'VB']",1
"['instead', 'RB']",1
"['levying', 'VBG']",1
"['prosecuting', 'VBG']",1
"['revoking', 'VBG']",1
"['licenses', 'NNS']",1
"['wrote', 'VBD']",1
"['threatening', 'JJ']",1
"['letters', 'NNS']",1
"['1987', 'CD']",1
"['EPA', 'NNP']",1
"['reporting', 'VBG']",1
"['clean-water', 'JJ']",1
"['tip', 'NN']",1
"['prompted', 'VBD']",1
"['help', 'NN']",1
"['attorney', 'NN']",1
"['investigate', 'VB']",1
"['illegally', 'RB']",1
"['dumped', 'VBN']",1
"['notify', 'VB']",1
"['breakdowns', 'NNS']",1
"['waste-water', 'JJ']",1
"['discharges', 'NNS']",1
"['<s>', 'Thomas']",1
"['son', 'NN']",1
"['Dave', 'NNP']",1
"['trustee', 'NN']",1
"['Democratic', 'NNP']",1
"['Party', 'NNP']",1
"['Chairman', 'NNP']",1
"['Tekely', 'NNP']",1
"['-', ':']",1
"['visited', 'VBD']",1
"['bother', 'VB']",1
"['embarked', 'VBN']",1
"['crash', 'NN']",1
"['operate', 'VB']",1
"['toll-free', 'JJ']",1
"['invited', 'VBN']",1
"['directly', 'RB']",1
"['``', 'All']",1
"['sudden', 'JJ']",1
"['communication', 'NN']",1
"[""''"", 'Ohio']",1
"['Abbot', 'NNP']",1
"['Stevenson', 'NNP']",1
"['water-discharge', 'NN']",1
"['Vannelle', 'NNP']",1
"['leadership', 'NN']",1
"['critics', 'NNS']",1
"['clueless', 'JJ']",1
"['because', 'RB']",1
"['somebody', 'NN']",1
"['accurately', 'RB']",1
"['whom', 'WP']",1
"['hired', 'VBD']",1
"['strictly', 'RB']",1
"['connection', 'NN']",1
"['lost', 'JJ']",1
"[""''"", 'Pollock']",1
"['reign', 'NN']",1
"['admit', 'VBP']",1
"['Their', 'PRP$']",1
"['consultant', 'NN']",1
"['cost', 'VB']",1
